Date;Start;End;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Jun 15 2021;8:30 AM;8:45 AM;1152;578.75;69.5;251.75;3695.5;34;1605.75;3153.25;1572.5;1895.25;611.75;390.25
Jun 15 2021;8:45 AM;9:00 AM;1149;564.25;70.75;236;4102;33.75;1597.75;3149;1625;1870.75;430.75;392
Jun 15 2021;9:00 AM;9:15 AM;1139.5;591;57.5;238.75;4475.5;33.75;1598.25;3151.5;1656.25;1830.25;379.25;398
Jun 15 2021;9:15 AM;9:30 AM;1129.25;564.5;53.25;239.5;4837.25;34;1588.5;3157.5;1679;1802.75;240.25;394.25
Jun 15 2021;9:30 AM;9:45 AM;1127.25;563.75;47;229.5;5195;34;1589.25;3176.75;1699.75;1805;183.5;398.75
Jun 15 2021;9:45 AM;10:00 AM;1125.75;559.75;41.75;214;5527.75;34;1587.75;3183.75;1669.75;1783.5;159.75;396.25
Jun 15 2021;10:00 AM;10:15 AM;1118.5;601;39;214.25;5852.5;34;1584.25;3203.25;1666.75;1777.25;401.5;399.75
Jun 15 2021;10:15 AM;10:30 AM;1113.75;574.25;36.75;226.5;6182.25;33.75;1584.25;3208.25;1620.25;1807.75;164;400.5
Jun 15 2021;10:30 AM;10:45 AM;1112;572.75;36.75;243;6468.5;33.75;1583.75;3219.75;1588.5;1806.75;129.25;399.25
Jun 15 2021;10:45 AM;11:00 AM;1117.5;569;36;261.75;6736.5;33.75;1583;3221.25;1547;1791.75;89.25;403.25
Jun 15 2021;11:00 AM;11:15 AM;1102.25;566.75;36.75;271;6979;33.75;1570.75;3239.5;1520.5;1771;67.5;400.75
Jun 15 2021;11:15 AM;11:30 AM;1099.75;578.5;35.5;292.75;7168.75;33.75;1566;3279.75;1476.75;1749;16.5;402
Jun 15 2021;11:30 AM;11:45 AM;1100.5;593.25;36.5;307.75;7344.5;33.75;1565;3283.25;1447.75;1710;13.5;403
Jun 15 2021;11:45 AM;12:00 PM;1100;584;43.75;315;7513;33.25;1566;3287.25;1407.5;1691.25;7;399.75
Jun 15 2021;12:00 PM;12:15 PM;1086.25;588.5;53.5;323.75;7683.25;33;1577;3275.5;1387.25;1693.25;14.25;399.5
Jun 15 2021;12:15 PM;12:30 PM;1087.25;575.25;59.25;349.75;7811;33;1594.5;3299.25;1372.25;1495.75;8.5;400.25
Jun 15 2021;12:30 PM;12:45 PM;1085.75;608.5;59.25;361;7923.75;33;1598.25;3299;1359.75;1462.25;33;405
Jun 15 2021;12:45 PM;1:00 PM;1091.5;608.75;55.75;369.75;7988.25;33;1603.25;3263.5;1344.25;1460.75;6.25;406
Jun 15 2021;1:00 PM;1:15 PM;1079.5;634.25;53;376.25;8029.5;33;1608.5;3191;1329.75;1502.75;100.75;407
Jun 15 2021;1:15 PM;1:30 PM;1086;592;51;394;7999.25;33;1608.25;3108.5;1288;1531.5;25.75;407.25
Jun 15 2021;1:30 PM;1:45 PM;1081.75;611.5;48.75;412.5;7928;33;1608.5;3116;1281.25;1511.5;33;404.5
Jun 15 2021;1:45 PM;2:00 PM;1078.5;581;48.5;433.25;7852.75;33;1607.25;3109.75;1267;1496.25;9.75;406.25
Jun 15 2021;2:00 PM;2:15 PM;1079.25;615;43.75;441.5;7762.25;33;1611.75;3097.75;1257;1522.75;54.25;408.25
Jun 15 2021;2:15 PM;2:30 PM;1077.75;624;37.5;446.75;7645.25;33;1612.75;3104.5;1214;1536.25;71.5;404.75
Jun 15 2021;2:30 PM;2:45 PM;1080.75;609.75;41.25;469;7519.25;33;1612.75;3114.5;1217;1546.75;70.5;405.75
Jun 15 2021;2:45 PM;3:00 PM;1081;605.5;37.75;502.75;7343;33;1612.5;3101.75;1222.75;1558.5;94;399.25
Jun 15 2021;3:00 PM;3:15 PM;1082.5;554.75;36.5;500.25;7194.75;33;1612.75;3062.5;1242.75;1542.75;2.75;398.5
Jun 15 2021;3:15 PM;3:30 PM;1083.25;561.75;40;479.25;7012.5;33;1611.75;3045.25;1265;1559.5;57.25;396.25
Jun 15 2021;3:30 PM;3:45 PM;1082;588.5;43.25;469;6843;33;1611.5;3053.25;1267.5;1656.25;13.75;395
Jun 15 2021;3:45 PM;4:00 PM;1085.75;599.75;57.5;457.25;6667;33;1612.75;3072;1270.5;1715.75;0;398.5
Jun 15 2021;4:00 PM;4:15 PM;1098.5;596.25;60.5;458;6438.5;33;1606;3086.5;1263.5;1709;0;397.5
Jun 15 2021;4:15 PM;4:30 PM;1101.5;593.5;66;450.75;6147;33.25;1603.25;3093.5;1290.75;1734.5;0.25;397.25
Jun 15 2021;4:30 PM;4:45 PM;1101.75;595;71.5;452;5825;33.25;1608.5;3070.5;1321.5;1780.75;17.75;399.25
Jun 15 2021;4:45 PM;5:00 PM;1104.5;613.5;72.25;459.25;5479.5;33.25;1608.75;3063.75;1352;1841.5;101.25;398.25
Jun 15 2021;5:00 PM;5:15 PM;1114;574.75;76;444.5;5123;33;1608.25;3096.5;1360.75;1869.5;36;400.5
Jun 15 2021;5:15 PM;5:30 PM;1117.25;574;79.5;436;4729;33;1610;3120.75;1389.5;1921.25;48;398.75
Jun 15 2021;5:30 PM;5:45 PM;1118.25;604.25;80;447;4330.25;33;1610.25;3107.25;1493.5;1952;118.5;385.25
Jun 15 2021;5:45 PM;6:00 PM;1125;624.25;77;463.5;3894;33;1610.75;3103;1587.5;1983;281.5;384.75
Jun 15 2021;6:00 PM;6:15 PM;1130.25;565.75;75.25;479.25;3459.5;33;1610.75;3093.25;1633;1955;161;377.25
Jun 15 2021;6:15 PM;6:30 PM;1136.5;618;71.5;490;3025;33.25;1607;3105;1661.25;1980.5;297.75;377.25
Jun 15 2021;6:30 PM;6:45 PM;1135.25;636;68.5;490;2606.75;33.25;1606.25;3080;1712.75;1981.5;484.75;373.75
Jun 15 2021;6:45 PM;7:00 PM;1140.5;629.5;59.5;496;2192.25;33.5;1608.25;3063.75;1760.75;1985;862.5;374.75
Jun 15 2021;7:00 PM;7:15 PM;1142.25;603.75;71.5;471.75;1804;33.5;1607.75;3053.5;1779.25;1996.5;625.5;379.75
Jun 15 2021;7:15 PM;7:30 PM;1145.25;617.5;68.25;456.5;1446;33.5;1608;3069.75;1789;1995.75;909.75;379
Jun 15 2021;7:30 PM;7:45 PM;1143.25;627.25;60.75;446.5;1150.25;33.5;1608.25;3059.25;1812.5;1995.75;1043.75;378.25
Jun 15 2021;7:45 PM;8:00 PM;1149;633.25;64;459.25;884.5;33.75;1613.25;3075.75;1817.25;1996.5;1225.75;378.75
Jun 15 2021;8:00 PM;8:15 PM;1148;610.25;61.5;480.5;676.5;33.75;1630;3153.5;1808.75;2015.75;1044.25;375.5
Jun 15 2021;8:15 PM;8:30 PM;1151;612.75;75.5;493.25;492.5;33.75;1644.25;3165.75;1802.75;2017.25;1019.75;376
Jun 15 2021;8:30 PM;8:45 PM;1147.5;617.5;78;517.25;328.25;33.75;1648.75;3167;1800.5;2014;1010.5;377.25
Jun 15 2021;8:45 PM;9:00 PM;1147.25;609.75;75;552;196.25;33.75;1649;3164.75;1801.25;2012.25;992.75;378
Jun 15 2021;9:00 PM;9:15 PM;1142.25;654;67;607.25;102.75;34;1648.25;3174.75;1795.25;2022.25;1143.5;378.75
Jun 15 2021;9:15 PM;9:30 PM;1140.25;649;61;680.75;43.25;34;1643.5;3163.25;1797.25;2027.5;961.75;379
Jun 15 2021;9:30 PM;9:45 PM;1137.25;640.5;61.25;732.5;15;34;1647.75;3169.5;1796.75;2027.25;753.25;379.75
Jun 15 2021;9:45 PM;10:00 PM;1138.5;626.75;51.75;767.5;3.5;34;1647.5;3153.75;1792;2024.75;667;377.75
Jun 15 2021;10:00 PM;10:15 PM;1122.75;652.5;49;789.5;0.25;34;1649.25;3084;1768.25;2043.5;688;379.75
Jun 15 2021;10:15 PM;10:30 PM;1120.5;635.75;53.25;818.5;0;34.25;1649.25;3055;1747;2047.5;537.25;377
Jun 15 2021;10:30 PM;10:45 PM;1121.5;657;50;857;0;34.25;1649.5;3067.5;1726;2052;589.75;374.25
Jun 15 2021;10:45 PM;11:00 PM;1120.5;617;40.75;894.5;0;34.25;1650;3065.25;1698.25;2039.75;437.75;376.5
Jun 15 2021;11:00 PM;11:15 PM;1113.5;632.5;41.5;927.5;0;34.25;1649.75;3068.5;1655.75;2032.75;442.75;373
